Fecha;CCAA;cod_ine;CasosAcc;IngresadosAcc;UCIAcc;FallecidosAcc;PCRDia;Ingresados;UCI;PorcenCamas;Ingresos24h;Altas24h;PorcenUCI
2020-09-02;Canarias;05;7566;1318;237;175;3167;199;41;0.04;26;23
2020-09-02;Cantabria;06;4313;1182;90;224;850;52;6;0.04;16;3
2020-09-02;Castilla La Mancha;08;24664;9615;676;3046;1551;299;41;0.07;39;26
2020-09-02;Castilla y León;07;29689;9445;677;2842;2885;346;33;0.07;54;40
2020-09-02;Cataluña;09;112230;30311;3056;5757;4259;1076;157;0.05;125;102
2020-09-02;Ceuta;18;299;23;4;5;33;4;0;0.03;0;0
2020-09-02;Comunidad Valenciana;10;25461;6719;807;1473;4427;464;53;0.04;70;40
2020-09-02;Extremadura;11;5273;1880;154;529;1281;52;12;0.02;8;3
2020-09-02;Galicia;12;14916;3322;366;645;4111;119;11;0.02;32;4
2020-09-02;Madrid;13;130579;45220;3744;8676;12029;2104;216;0.15;285;264
2020-09-02;Melilla;19;372;61;5;2;32;6;2;0.03;1;1
2020-09-02;Murcia;14;6755;1086;157;157;2786;152;27;0.07;27;9
2020-09-02;Navarra;15;10269;2265;158;536;1380;49;10;0.03;9;6
2020-09-02;País Vasco;16;30729;7126;586;1579;5478;460;48;0.11;88;73
2020-09-02;La Rioja;17;5876;1574;99;373;1332;50;6;0.07;9;8
2020-09-03;Andalucía;01;32673;7445;889;1509;8780;712;95;0.04;149;83
2020-09-03;Aragón;02;27105;4088;341;1096;2547;475;66;0.12;52;58
2020-09-03;Asturias;03;3453;1158;133;335;1925;50;4;0.02;11;1
2020-09-03;Baleares;04;8961;1423;207;242;1691;331;56;0.11;44;25
2020-09-03;Canarias;05;7927;1344;240;178;2575;211;45;0.04;33;20
2020-09-03;Cantabria;06;4415;1187;90;224;1604;45;5;0.03;8;8
2020-09-03;Castilla La Mancha;08;25192;9622;677;3048;2499;329;49;0.07;53;21
2020-09-03;Castilla y León;07;30040;9475;680;2846;4850;321;36;0.06;33;42
2020-09-03;Cataluña;09;113569;30339;3056;5758;13787;1068;147;0.05;110;117
2020-09-03;Ceuta;18;303;23;4;5;80;4;0;0.03;0;0
2020-09-03;Comunidad Valenciana;10;25996;6761;812;1475;7361;477;59;0.04;71;51
2020-09-03;Extremadura;11;5411;1883;154;529;2180;57;13;0.02;7;4
2020-09-03;Galicia;12;15051;3349;370;649;3581;197;18;0.02;40;22
2020-09-03;Madrid;13;133656;45338;3750;8692;12407;2162;230;0.16;306;250
2020-09-03;Melilla;19;394;61;5;2;34;7;2;0.04;1;0
2020-09-03;Murcia;14;6755;1086;156;157;2638;217;46;0.07;60;36
2020-09-03;Navarra;15;10380;2274;159;536;1404;80;9;0.05;15;16
2020-09-03;País Vasco;16;31294;7129;586;1580;6307;394;43;0.11;67;55
2020-09-03;La Rioja;17;5938;1592;100;373;1331;57;7;0.07;7;1
2020-09-04;Andalucía;01;33687;7516;895;1516;9361;741;105;0.05;141;86
2020-09-04;Aragón;02;27493;4440;376;1212;2526;463;67;0.12;43;49
2020-09-04;Asturias;03;3498;1163;133;335;2580;47;5;0.01;12;5
2020-09-04;Baleares;04;9191;1431;208;243;3082;316;57;0.11;35;33
2020-09-04;Canarias;05;8302;1369;247;179;3353;210;49;0.05;36;23
2020-09-04;Cantabria;06;4561;1189;90;225;1283;40;5;0.03;6;1
2020-09-04;Castilla La Mancha;08;25737;9626;677;3048;3350;362;43;0.08;64;27
2020-09-04;Castilla y León;07;30531;9501;681;2856;6277;335;39;0.06;57;36
2020-09-04;Cataluña;09;114987;30368;3057;5761;15366;1051;147;0.04;93;114
2020-09-04;Ceuta;18;308;24;4;5;77;5;0;0.03;1;0
2020-09-04;Comunidad Valenciana;10;26710;6800;815;1478;9856;490;64;0.04;84;57
2020-09-04;Extremadura;11;5583;1887;156;530;3141;55;13;0.02;11;3
2020-09-04;Galicia;12;15480;3380;371;652;5001;208;17;0.03;40;21
2020-09-04;Madrid;13;136901;45451;3752;8728;15269;2206;243;0.15;311;277
2020-09-04;Melilla;19;413;63;5;3;121;6;2;0.03;2;2
2020-09-04;Murcia;14;7017;1112;158;157;2978;240;48;0.07;47;31
2020-09-04;Navarra;15;10547;2280;160;536;1608;87;11;0.05;18;12
2020-09-04;País Vasco;16;32006;7129;586;1580;8113;474;54;0.11;64;69
2020-09-04;La Rioja;17;6037;1593;100;374;1455;56;7;0.07;5;6
2020-09-07;Andalucía;01;36083;7719;909;1537;10511;800;120;0.05;113;41
2020-09-07;Aragón;02;28410;4480;376;1212;2328;482;66;0.12;44;13
2020-09-07;Asturias;03;3698;1177;135;337;2804;51;7;0.02;11;3
2020-09-07;Baleares;04;9501;1437;208;245;3675;351;56;0.13;26;13
2020-09-07;Canarias;05;9184;1433;263;185;177;249;47;0.05;22;11
2020-09-07;Cantabria;06;4856;1201;90;226;1608;54;9;0.04;8;1
2020-09-07;Castilla La Mancha;08;26820;9633;677;3051;4024;416;44;0.09;59;8
2020-09-07;Castilla y León;07;31987;9576;685;2863;7116;382;40;0.08;45;15
2020-09-07;Cataluña;09;118233;30409;3060;5769;14037;1009;148;0.05;90;55
2020-09-07;Ceuta;18;335;26;5;5;67;9;1;0.06;2;0
2020-09-07;Comunidad Valenciana;10;27842;6885;830;1485;9059;492;74;0.05;63;28
2020-09-07;Extremadura;11;6031;1903;159;533;2514;66;11;0.02;7;72
2020-09-07;Galicia;12;16050;3433;377;660;4773;205;18;0.03;25;17
2020-09-07;Madrid;13;146341;45624;3758;8748;19372;2477;274;0.18;221;81
2020-09-07;Melilla;19;460;64;5;3;86;10;2;0.06;3;0
2020-09-07;Murcia;14;8575;1228;178;160;2990;212;47;0.08;32;17
2020-09-07;Navarra;15;11100;2325;163;540;2275;99;8;0.06;8;2
2020-09-07;País Vasco;16;33789;7132;586;1580;9000;459;52;0.12;40;21
2020-09-07;La Rioja;17;6254;1603;102;377;1758;69;10;0.09;5;1
2020-09-08;Andalucía;01;37123;7800;914;1545;8349;796;120;0.05;132;79
2020-09-08;Aragón;02;28625;4494;376;1212;1232;473;67;0.12;52;54
2020-09-08;Asturias;03;3714;1178;135;338;2357;44;7;0.02;3;4
2020-09-08;Baleares;04;9809;1467;211;249;1756;356;54;0.13;33;29
2020-09-08;Canarias;05;9380;1461;270;187;3551;253;54;0.05;31;19
2020-09-08;Cantabria;06;4936;1205;90;227;856;51;9;0.04;11;7
2020-09-08;Castilla La Mancha;08;27360;9643;679;3053;2420;325;37;0.09;40;41
2020-09-08;Castilla y León;07;32573;9619;689;2872;6263;333;38;0.07;49;42
2020-09-08;Cataluña;09;118974;30445;3061;5770;6857;1180;149;0.05;102;118
2020-09-08;Ceuta;18;340;26;5;6;45;7;1;0.04;0;2
2020-09-08;Comunidad Valenciana;10;28513;6949;835;1494;6162;540;80;0.05;78;44
2020-09-08;Extremadura;11;6091;1910;159;533;1390;65;8;0.02;6;2
2020-09-08;Galicia;12;16393;3453;381;662;4380;220;23;0.03;27;27
2020-09-08;Madrid;13;149262;45773;3765;8780;14534;2508;288;0.18;294;330
2020-09-08;Melilla;19;473;69;5;3;--;nd;nd;--;nd;nd
2020-09-08;Murcia;14;9034;1281;188;162;3004;203;39;0.08;42;29
2020-09-08;Navarra;15;11386;2338;164;540;1961;104;7;0.06;1;15
2020-09-08;País Vasco;16;34175;7135;586;1582;6599;445;60;0.11;45;92
2020-09-08;La Rioja;17;6352;1617;102;379;1216;69;10;0.09;9;10
2020-09-09;Andalucía;01;37909;7865;916;1550;5988;895;134;0.05;127;69
2020-09-09;Aragón;02;28914;4509;376;1212;1279;487;68;0.12;50;43
2020-09-09;Asturias;03;3758;1180;135;338;1865;55;8;0.02;17;3
2020-09-09;Baleares;04;10135;1482;211;250;1970;352;52;0.13;29;32
2020-09-09;Canarias;05;9602;1474;276;189;2201;256;58;0.05;32;20
2020-09-09;Cantabria;06;5049;1206;90;227;795;48;9;0.03;5;10
2020-09-09;Castilla La Mancha;08;27807;9639;677;3052;1626;437;47;0.1;52;28
2020-09-09;Castilla y León;07;32922;9666;692;2873;3799;430;45;0.07;51;27
2020-09-09;Cataluña;09;119839;30496;3063;5773;3464;1122;151;0.05;111;124
2020-09-09;Ceuta;18;362;26;5;6;14;9;1;0.06;2;1
2020-09-09;Comunidad Valenciana;10;29253;7010;849;1501;4280;537;78;0.05;65;53
2020-09-09;Extremadura;11;6246;1920;160;538;960;76;12;0.02;11;4
2020-09-09;Galicia;12;16659;3476;383;663;3370;219;22;0.03;36;27
2020-09-09;Madrid;13;152185;45907;3772;8782;11680;2506;299;0.17;343;321
2020-09-09;Melilla;19;505;69;5;3;62;11;2;0.06;1;1
2020-09-09;Murcia;14;9419;1356;196;164;2157;300;65;0.09;68;28
2020-09-09;Navarra;15;11582;2355;164;540;2558;106;8;0.06;19;16
2020-09-09;País Vasco;16;34852;7141;586;1587;5513;477;62;0.11;79;74
2020-09-09;La Rioja;17;6381;1633;104;380;1243;75;10;0.1;9;3
2020-09-10;Andalucía;01;38884;7960;926;1566;7728;928;138;0.06;161;112
2020-09-10;Aragón;02;29288;4528;377;1212;2600;473;66;0.12;53;58
2020-09-10;Asturias;03;3781;1187;135;338;1542;55;9;0.02;11;3
2020-09-10;Baleares;04;10412;1494;212;253;2223;339;53;0.12;25;30
2020-09-10;Canarias;05;9861;1490;278;189;2398;257;60;0.05;21;17
2020-09-10;Cantabria;06;5221;1206;90;227;1669;59;9;0.04;21;4
2020-09-10;Castilla La Mancha;08;28433;9649;677;3052;2947;456;52;0.1;58;33
2020-09-10;Castilla y León;07;33514;9696;693;2878;4974;337;41;0.06;45;30
2020-09-10;Cataluña;09;121054;30526;3064;5773;13900;1128;151;0.05;112;114
2020-09-10;Ceuta;18;362;26;5;7;83;7;1;0.05;1;2
2020-09-10;Comunidad Valenciana;10;29907;7059;851;1501;7559;533;79;0.05;75;48
2020-09-10;Extremadura;11;6421;1925;161;538;2138;84;15;0.02;11;7
2020-09-10;Galicia;12;16937;3510;387;670;3231;230;25;0.03;44;23
2020-09-10;Madrid;13;156026;46053;3778;8817;12462;2563;304;0.18;328;348
2020-09-10;Melilla;19;549;70;5;3;58;14;1;0.08;5;2
2020-09-10;Murcia;14;10026;1394;207;167;2098;258;54;0.09;61;38
2020-09-10;Navarra;15;11582;2355;164;540;2741;109;7;0.06;15;15
2020-09-10;País Vasco;16;35413;7146;586;1587;6007;503;60;0.12;88;72
2020-09-10;La Rioja;17;6472;1643;104;381;1027;68;11;0.09;6;13
2020-09-11;Andalucía;01;40125;8037;931;1573;10160;959;135;0.06;149;87
2020-09-11;Aragón;02;29665;4536;378;1212;2743;459;60;0.11;50;49
2020-09-11;Asturias;03;3828;1188;135;338;2381;64;9;0.02;15;2
2020-09-11;Baleares;04;10729;1516;212;258;2551;346;65;0.12;27;27
2020-09-11;Canarias;05;10133;1520;286;189;2682;247;59;0.05;25;31
2020-09-11;Cantabria;06;5372;1212;90;227;1773;65;6;0.04;8;3
2020-09-11;Castilla La Mancha;08;29130;9662;677;3052;2660;468;53;0.1;55;44
2020-09-11;Castilla y León;07;34087;9736;694;2883;6006;430;48;0.07;61;33
2020-09-11;Cataluña;09;122320;30557;3068;5780;17185;1116;151;0.05;111;128
2020-09-11;Ceuta;18;376;26;5;7;--;8;1;0.05;2;1
2020-09-11;Comunidad Valenciana;10;30866;7129;859;1515;9732;539;82;0.05;75;66
2020-09-11;Extremadura;11;6643;1938;160;538;1720;102;15;0.03;19;4
2020-09-11;Galicia;12;17179;3538;387;674;5082;239;26;0.03;44;21
2020-09-11;Madrid;13;160221;46155;3781;8818;15633;2594;322;0.18;331;300
2020-09-11;Melilla;19;577;74;5;3;94;14;2;0.08;2;1
2020-09-11;Murcia;14;10220;1411;211;169;3009;318;64;0.09;54;35
2020-09-11;Navarra;15;12232;2391;165;542;2190;109;7;0.06;20;20
2020-09-11;País Vasco;16;36095;7146;579;1587;8921;513;65;0.11;71;62
2020-09-11;La Rioja;17;6528;1650;104;382;1435;68;11;0.09;5;5
2020-09-14;Andalucía;01;42637;8184;941;1593;9512;1068;133;0.07;125;64
2020-09-14;Aragón;02;30947;4576;378;1212;-;465;60;0.12;37;19
2020-09-14;Asturias;03;4043;1198;140;339;3017;58;10;0.02;10;0
2020-09-14;Baleares;04;11002;1537;212;259;3057;347;63;0.12;30;8
2020-09-14;Canarias;05;10859;1582;298;194;3291;260;56;0.05;16;10
2020-09-14;Cantabria;06;5720;1230;91;227;1621;79;12;0.05;14;4
2020-09-14;Castilla La Mancha;08;31277;9695;679;3057;3985;518;59;0.12;64;15
2020-09-14;Castilla y León;07;36184;9846;703;2900;7425;498;51;0.09;62;14
2020-09-14;Cataluña;09;123393;30559;3068;5780;6017;1182;159;0.05;91;49
2020-09-14;Ceuta;18;413;27;5;8;63;7;0;0.04;0;0
2020-09-14;Comunidad Valenciana;10;31699;7186;863;1517;7991;502;71;0.05;55;14
2020-09-14;Extremadura;11;7041;1962;164;538;2681;132;17;0.04;17;1
2020-09-14;Galicia;12;17877;3607;392;687;5023;216;26;0.03;23;9
2020-09-14;Madrid;13;171085;46297;3786;8843;19606;2748;301;0.21;284;92
2020-09-14;Melilla;19;640;76;6;3;0;16;4;0.09;5;2
2020-09-14;Murcia;14;11356;1498;223;173;3314;242;51;0.1;26;16
2020-09-14;Navarra;15;13104;2432;170;547;2720;121;8;0.07;12;8
2020-09-14;País Vasco;16;37546;7149;579;1587;9078;502;63;0.12;29;20
2020-09-14;La Rioja;17;6907;1682;105;384;1563;83;13;0.11;8;1
2020-09-15;Andalucía;01;43678;8307;955;1614;9720;1091;142;0.07;176;127
2020-09-15;Aragón;02;31172;4589;378;1212;1271;481;60;0.12;56;40
2020-09-15;Asturias;03;4095;1201;141;340;2313;59;11;0.02;9;6
2020-09-15;Baleares;04;11278;1560;215;264;2412;341;64;0.12;24;32
2020-09-15;Canarias;05;10969;1595;301;200;2970;259;54;0.05;16;23
2020-09-15;Cantabria;06;5798;1253;97;227;1307;79;9;0.05;5;6
2020-09-15;Castilla La Mancha;08;32260;9721;680;3058;3179;555;61;0.12;59;43
2020-09-15;Castilla y León;07;36832;9902;707;2912;5253;550;68;0.09;89;56
2020-09-15;Cataluña;09;123393;30559;3068;5780;6066;1216;159;0.05;105;138
2020-09-15;Ceuta;18;416;26;5;8;44;5;0;0.03;0;2
2020-09-15;Comunidad Valenciana;10;32603;7261;868;1521;6984;566;72;0.05;83;64
2020-09-15;Extremadura;11;7260;1990;167;538;1772;127;19;0.04;15;10
2020-09-15;Galicia;12;18077;3631;395;692;4335;259;29;0.03;28;19
2020-09-15;Madrid;13;174680;46485;3793;8925;19161;3095;359;0.21;380;294
2020-09-15;Melilla;19;655;77;7;4;152;14;4;0.08;1;3
2020-09-15;Murcia;14;11733;1541;227;178;3038;314;66;0.09;61;45
2020-09-15;Navarra;15;13407;2446;172;548;2354;126;12;0.07;32;25
2020-09-15;País Vasco;16;37883;7161;586;1596;6954;533;67;0.12;78;92
2020-09-15;La Rioja;17;6978;1694;106;387;1243;82;17;0.11;12;10
2020-09-16;Andalucía;01;44607;8423;960;1631;6025;1088;139;0.07;158;116
2020-09-16;Aragón;02;31467;4601;379;1212;980;469;62;0.12;68;59
2020-09-16;Asturias;03;4167;1205;141;340;1701;53;11;0.02;6;8
2020-09-16;Baleares;04;11452;1591;220;268;1034;336;67;0.11;25;36
2020-09-16;Canarias;05;11161;1612;306;205;2197;247;54;0.05;17;24
2020-09-16;Cantabria;06;5883;1261;97;228;1288;76;8;0.05;15;2
2020-09-16;Castilla La Mancha;08;33236;9728;680;3059;1832;573;66;0.13;76;65
2020-09-16;Castilla y León;07;37123;9931;711;2920;3113;536;57;0.09;69;74
2020-09-16;Cataluña;09;126234;30650;3073;5787;4039;1235;156;0.05;141;143
2020-09-16;Ceuta;18;427;26;5;9;25;5;1;0.03;1;0
2020-09-16;Comunidad Valenciana;10;33150;7319;870;1531;4013;527;73;0.05;61;61
2020-09-16;Extremadura;11;7618;2004;168;540;1313;138;19;0.04;18;11
2020-09-16;Galicia;12;18252;3646;396;695;3138;244;27;0.03;26;19
2020-09-16;Madrid;13;178118;46623;3795;8955;11741;3207;377;0.22;470;354
2020-09-16;Melilla;19;657;77;8;4;81;14;4;0.08;2;2
2020-09-16;Murcia;14;11733;1541;227;178;2694;306;66;0.09;48;42
2020-09-16;Navarra;15;13709;2471;173;549;1894;132;13;0.07;22;16
2020-09-16;País Vasco;16;38324;7194;589;1745;5314;542;64;0.12;80;81
2020-09-16;La Rioja;17;7042;1700;106;387;872;82;17;0.11;12;10
2020-09-17;Andalucía;01;45989;8562;966;1656;8655;1082;144;0.07;153;135
2020-09-17;Aragón;02;31838;4863;396;1302;3044;466;62;0.12;55;45
2020-09-17;Asturias;03;4247;1209;142;341;2285;53;10;0.02;11;8
2020-09-17;Baleares;04;11737;1614;223;269;2432;323;63;0.11;19;33
2020-09-17;Canarias;05;11310;1634;308;207;2432;249;57;0.05;24;17
2020-09-17;Cantabria;06;6005;1262;97;228;1808;73;11;0.05;13;6
2020-09-17;Castilla La Mancha;08;33956;9752;680;3062;2892;586;73;0.13;69;46
2020-09-17;Castilla y León;07;37997;9986;714;2925;4879;555;58;0.09;92;55
2020-09-17;Cataluña;09;127544;30719;3078;5796;14728;1282;152;0.05;115;134
2020-09-17;Ceuta;18;430;27;6;9;77;6;1;0.04;1;0
2020-09-17;Comunidad Valenciana;10;33831;7387;877;1534;7123;528;74;0.05;69;54
2020-09-17;Extremadura;11;7883;2019;167;540;2977;139;21;0.04;18;11
2020-09-17;Galicia;12;18487;3679;398;698;3628;255;30;0.03;48;10
2020-09-17;Madrid;13;181959;46510;3777;8970;14743;3323;409;0.21;439;324
2020-09-17;Melilla;19;660;77;8;4;6;14;4;0.08;2;2
2020-09-17;Murcia;14;11733;1541;227;178;3348;312;58;0.09;64;38
2020-09-17;Navarra;15;13936;2490;177;550;2539;133;18;0.07;26;24
2020-09-17;País Vasco;16;38896;7203;589;1745;5803;540;65;0.12;88;87
2020-09-17;La Rioja;17;7213;1718;107;391;655;84;21;0.11;11;7
2020-09-18;Andalucía;01;47612;8656;981;1662;13181;1087;149;0.07;160;137
2020-09-18;Aragón;02;32266;4877;396;1302;2981;470;62;0.12;53;44
2020-09-18;Asturias;03;4340;1219;143;341;3301;50;12;0.02;12;8
2020-09-18;Baleares;04;12059;1633;223;270;3609;302;59;0.11;31;20
2020-09-18;Canarias;05;11479;1659;311;209;2996;241;58;0.05;17;26
2020-09-18;Cantabria;06;6058;1266;98;231;1687;72;10;0.05;9;11
2020-09-18;Castilla La Mancha;08;34835;9772;680;3065;3522;586;78;0.13;69;62
2020-09-18;Castilla y León;07;38872;10070;719;2931;7423;588;56;0.1;108;49
2020-09-18;Cataluña;09;128901;30750;3079;5797;16625;1304;154;0.05;105;111
2020-09-18;Ceuta;18;441;27;6;9;79;6;1;0.04;1;0
2020-09-18;Comunidad Valenciana;10;34370;7424;880;1541;9844;560;75;0.05;76;65
2020-09-18;Extremadura;11;8166;2034;168;544;3451;139;23;0.04;19;12
2020-09-18;Galicia;12;18593;3692;401;702;4237;255;32;0.03;56;28
2020-09-18;Madrid;13;187045;46616;3778;8999;17589;3411;403;0.22;433;366
2020-09-18;Melilla;19;664;77;8;4;1;15;4;0.08;3;2
2020-09-18;Murcia;14;13371;1650;243;193;2970;307;65;0.09;49;40
2020-09-18;Navarra;15;14205;2514;177;553;3077;152;19;0.08;29;11
2020-09-18;País Vasco;16;39430;7256;580;1749;8514;509;63;0.11;61;95
2020-09-18;La Rioja;17;7333;1723;109;393;832;89;22;0.12;8;4
2020-09-21;Andalucía;01;50600;8863;985;1690;10599;1156;159;0.07;116;59
2020-09-21;Aragón;02;33427;5022;405;1335;2995;484;64;0.12;34;21
2020-09-21;Asturias;03;4627;1230;144;341;3926;53;11;0.02;8;2
2020-09-21;Baleares;04;12636;1657;224;277;3572;350;67;0.12;18;8
2020-09-21;Canarias;05;12027;1702;322;214;5514;257;57;0.05;21;13
2020-09-21;Cantabria;06;6315;1282;99;232;1623;79;11;0.05;6;5
2020-09-21;Castilla La Mancha;08;36380;9817;683;3071;4707;612;81;0.13;72;47
2020-09-21;Castilla y León;07;41019;10203;729;2948;7930;654;76;0.11;85;22
2020-09-21;Cataluña;09;132024;30801;3081;5802;13850;1261;159;0.05;124;63
2020-09-21;Ceuta;18;473;27;6;10;71;4;1;0.03;0;0
2020-09-21;Comunidad Valenciana;10;35249;7494;886;1550;7794;743;87;0.07;81;17
2020-09-21;Extremadura;11;8959;2098;170;549;3202;170;24;0.05;21;4
2020-09-21;Galicia;12;19428;3765;411;718;5674;256;32;0.03;30;6
2020-09-21;Madrid;13;199036;46898;3777;9023;22348;3849;412;0.25;308;180
2020-09-21;Melilla;19;734;80;8;4;-;15;3;0.08;3;2
2020-09-21;Murcia;14;14946;1676;246;193;3493;311;64;0.09;57;27
2020-09-21;Navarra;15;15080;2559;183;556;2797;170;21;0.09;25;14
2020-09-21;País Vasco;16;40776;7363;600;1751;8922;521;67;0.11;37;25
2020-09-21;La Rioja;17;7732;1732;109;399;1729;86;21;0.11;6;4
2020-09-22;Andalucía;01;52175;9003;994;1702;9582;1123;156;0.0689;110;41;0.1026
2020-09-22;Aragón;02;33742;5035;405;1335;1068;484;64;0.1203;34;21;0.3249
2020-09-22;Asturias;03;4695;1235;145;342;1346;53;11;0.0169;8;2;0.0453
2020-09-22;Baleares;04;12849;1694;226;279;2269;350;67;0.1183;18;8;0.2343
2020-09-22;Canarias;05;12193;1722;325;216;6923;165;27;0.0481;19;3;0.0915
2020-09-22;Cantabria;06;6366;1285;99;232;799;72;11;0.0514;4;2;0.1038
2020-09-22;Castilla La Mancha;08;37162;9835;686;3075;3666;548;66;0.1323;63;29;0.2316
2020-09-22;Castilla y León;07;41743;10258;733;2965;6173;656;76;0.1108;78;20;0.2368
2020-09-22;Cataluña;09;132700;30850;3085;5808;8839;1219;161;0.0530;114;54;0.1513
2020-09-22;Ceuta;18;482;27;6;10;79;4;1;0.0256;0;0;0.1429
2020-09-22;Comunidad Valenciana;10;36139;7561;893;1553;7349;742;88;0.0661;90;14;0.0879
2020-09-22;Extremadura;11;9149;2126;172;550;2298;160;23;0.0610;17;4;0.1456
2020-09-22;Galicia;12;19621;3789;412;720;4921;256;32;0.0315;30;6;0.0448
2020-09-22;Madrid;13;202688;47077;3781;9129;17672;3779;398;0.2552;281;161;0.3628
2020-09-22;Melilla;19;758;81;8;4;-;15;3;0.0847;3;2;0.2500
2020-09-22;Murcia;14;15457;1710;248;195;3881;230;52;0.0873;25;14;0.1851
2020-09-22;Navarra;15;15453;2572;183;561;2398;176;25;0.0960;14;11;0.2119
2020-09-22;País Vasco;16;41133;7403;601;1824;8474;511;66;0.1241;35;20;0.2300
2020-09-22;La Rioja;17;7762;1745;110;404;899;86;21;0.1203;6;4;0.5676
2020-09-23;Andalucía;01;53725;9116;1001;1714;8064;1117;157;0.0679;179;130;0.1024
2020-09-23;Aragón;02;34005;5046;405;1360;1467;512;62;0.1276;58;59;0.3147
2020-09-23;Asturias;03;4772;1239;147;342;-;62;13;0.0198;14;5;0.0535
2020-09-23;Baleares;04;12989;1749;250;285;1668;296;68;0.1003;15;37;0.2403
2020-09-23;Canarias;05;12350;1734;331;218;2377;250;61;0.0512;12;18;0.1470
2020-09-23;Cantabria;06;6433;1288;99;232;788;65;9;0.0464;6;7;0.0849
2020-09-23;Castilla La Mancha;08;38035;9856;686;3080;2289;640;82;0.1386;76;65;0.2343
2020-09-23;Castilla y León;07;42378;10334;741;2970;3865;664;80;0.1099;83;82;0.2319
2020-09-23;Cataluña;09;133751;30896;3090;5823;5806;1284;158;0.0527;116;151;0.1446
2020-09-23;Ceuta;18;503;30;7;10;34;9;3;0.0563;4;0;0.4286
2020-09-23;Comunidad Valenciana;10;36796;7638;900;1566;4064;545;80;0.0482;82;72;0.0795
2020-09-23;Extremadura;11;9370;2152;174;557;1944;181;20;0.0580;19;14;0.0985
2020-09-23;Galicia;12;19930;3815;416;721;3893;248;33;0.0306;38;31;0.0462
2020-09-23;Madrid;13;206418;47224;3785;9161;14313;3813;436;0.2493;504;446;0.3828
2020-09-23;Melilla;19;795;87;9;4;134;16;3;0.0904;3;2;0.2500
2020-09-23;Murcia;14;16040;1753;254;197;2137;293;58;0.0832;54;44;0.1476
2020-09-23;Navarra;15;15884;2594;185;562;2618;183;25;0.0981;32;26;0.2033
2020-09-23;País Vasco;16;41531;7476;604;1825;6592;487;67;0.1057;54;67;0.2127
2020-09-23;La Rioja;17;7851;1759;111;407;911;90;21;0.1160;13;10;0.4038
2020-09-24;Andalucía;01;53725;9116;1001;1714;9014;1146;159;0.0697;145;102;0.1037
2020-09-24;Aragón;02;34274;5108;410;1360;3070;471;61;0.1173;47;55;0.3096
2020-09-24;Asturias;03;4874;1244;147;342;-;61;13;0.0195;8;3;0.0535
2020-09-24;Baleares;04;13154;1768;255;286;2819;473;69;0.1598;23;24;0.2456
2020-09-24;Canarias;05;12487;1754;336;218;3128;243;62;0.0498;17;19;0.1490
2020-09-24;Cantabria;06;6499;1290;99;232;1524;57;9;0.0407;8;12;0.0849
2020-09-24;Castilla La Mancha;08;39068;9882;689;3093;3101;637;83;0.1380;67;76;0.2378
2020-09-24;Castilla y León;07;43285;10411;751;2988;5103;690;89;0.1126;110;74;0.2565
2020-09-24;Cataluña;09;134825;30964;3097;5824;15468;1254;151;0.0521;104;134;0.1418
2020-09-24;Ceuta;18;510;37;7;10;92;12;3;0.0750;3;0;0.4286
2020-09-24;Comunidad Valenciana;10;37502;7700;906;1574;7173;526;76;0.0475;70;55;0.0765
2020-09-24;Extremadura;11;9563;2181;176;562;3163;198;25;0.0634;32;13;0.1232
2020-09-24;Galicia;12;20014;3823;417;723;3969;248;31;0.0306;40;28;0.0434
2020-09-24;Madrid;13;210768;47288;3787;9190;17778;3968;443;0.2614;486;425;0.3893
2020-09-24;Melilla;19;824;88;9;4;49;16;3;0.0904;0;2;0.2500
2020-09-24;Murcia;14;16595;1813;258;200;2413;288;59;0.0817;59;49;0.1497
2020-09-24;Navarra;15;16234;2611;185;562;3765;187;24;0.1002;18;14;0.2017
2020-09-24;País Vasco;16;42047;7630;613;1828;7511;480;64;0.1044;64;78;0.2038
2020-09-24;La Rioja;17;7961;1769;112;408;468;86;21;0.1103;9;14;0.3750
2020-09-25;Andalucía;01;56615;9331;1017;1744;710;1253;164;0.0762;205;108;0.1068
2020-09-25;Aragón;02;34722;5123;411;1360;2192;458;61;0.1140;54;55;0.3096
2020-09-25;Asturias;03;4964;1260;147;343;3222;67;11;0.0214;17;7;0.0453
2020-09-25;Baleares;04;13309;1776;261;287;3266;292;70;0.0984;17;13;0.2491
2020-09-25;Canarias;05;12762;1774;340;220;4558;257;61;0.0521;22;18;0.1452
2020-09-25;Cantabria;06;6568;1293;99;233;1522;60;6;0.0429;8;10;0.0566
2020-09-25;Castilla La Mancha;08;39954;9911;689;3111;4121;660;85;0.1429;79;62;0.2436
2020-09-25;Castilla y León;07;44353;10475;757;2994;7050;718;90;0.1177;102;77;0.2632
2020-09-25;Cataluña;09;135469;31020;3109;5829;20326;1313;150;0.0307;97;89;0.1380
2020-09-25;Ceuta;18;528;37;7;10;84;12;3;0.0710;0;0;0.1765
2020-09-25;Comunidad Valenciana;10;38112;7750;914;1583;9734;542;81;0.0479;65;53;0.0803
2020-09-25;Extremadura;11;9890;2202;181;564;3071;207;27;0.0663;23;10;0.1330
2020-09-25;Galicia;12;20420;3857;419;726;5735;253;32;0.0312;31;22;0.0448
2020-09-25;Madrid;13;213709;47471;3797;9213;20118;3873;455;0.2543;490;423;0.4012
